customer,merchant,frequency
'C695481887','M1888755466',1
'C1516949785','M1535107174',1
'C1551083784','M840466850',1
'C760223382','M1842530320',1
'C1125132707','M50039827',1
'C214836772','M855959430',1
'C115986226','M547558035',1
'C954636025','M547558035',1
'C1126112663','M78078399',1
'C1483007108','M855959430',1
'C1465698425','M855959430',1
'C463841109','M1741626453',1
'C1572610482','M840466850',1
'C447056233','M840466850',1
'C1503009287','M209847108',1
'C1558803570','M151143676',1
'C900612785','M1888755466',1
'C1404589205','M1946091778',1
'C2000956624','M151143676',1
'C725094717','M50039827',1
'C1453917071','M1741626453',1
'C115540448','M2080407379',1
'C2128263275','M2080407379',1
'C1341583263','M1888755466',1
'C409740988','M855959430',1
'C924804429','M1649169323',1
'C1799589925','M495352832',1
'C1931900243','M495352832',1
'C2044183803','M151143676',1
'C1960353164','M677738360',1
'C1152092987','M1741626453',1
'C1338396147','M1741626453',1
'C1986046665','M692898500',1
'C1646712119','M85975013',1
'C1125832994','M1649169323',1
'C1806963277','M855959430',1
'C130979586','M1198415165',1
'C1639665156','M1888755466',1
'C1200311106','M677738360',1
'C1891401770','M547558035',1
'C279066833','M151143676',1
'C150820973','M209847108',1
'C1699102063','M151143676',1
'C374053775','M1535107174',1
'C1826105311','M45060432',1
'C655625028','M840466850',1
'C1102464953','M1649169323',1
'C655150548','M151143676',1
'C445432762','M840466850',1
'C1349106433','M209847108',1
'C1087227796','M1053599405',1
'C1741037105','M923029380',1
'C76780537','M1649169323',1
'C1107442215','M209847108',1
'C928090253','M1888755466',1
'C1577880868','M923029380',1
'C125143024','M209847108',1
'C1679430600','M151143676',1
'C1999699557','M1600850729',1
'C227554892','M1535107174',1
'C193297871','M855959430',1
'C2061535111','M151143676',1
'C1057259459','M1741626453',1
'C781322360','M1198415165',1
'C1400397779','M209847108',1
'C1017941602','M1600850729',1
'C594793398','M480139044',1
'C706956926','M1741626453',1
'C947156375','M1352454843',1
'C1530098029','M151143676',1
'C375144053','M209847108',1
'C706599076','M1888755466',1
'C1435256152','M78078399',1
'C1878500339','M209847108',1
'C332229910','M1872033263',1
'C411345215','M1198415165',1
'C530747890','M840466850',1
'C854479209','M1313686961',1
'C2063978670','M855959430',1
'C278409847','M547558035',1
'C353985741','M17379832',1
'C446179646','M17379832',1
'C783189419','M980657600',1
'C908162687','M1888755466',1
'C1415704373','M547558035',1
'C240900578','M209847108',1
'C1151600429','M1888755466',1
'C404075543','M78078399',1
'C1867965524','M1352454843',1
'C77017704','M923029380',1
'C1047521541','M1053599405',1
'C1387946894','M1535107174',1
'C35785606','M1600850729',1
'C599675908','M692898500',1
'C1585648581','M840466850',1
'C1464489812','M151143676',1
'C515668508','M151143676',1
'C1736027541','M855959430',1
'C398651508','M209847108',1
'C879614402','M151143676',1
'C192974759','M50039827',1
'C409331076','M1649169323',1
'C655625028','M17379832',1
'C1953872129','M855959430',1
'C220694569','M1913465890',1
'C1901383731','M1842530320',1
'C132520837','M855959430',1
'C787259637','M1872033263',1
'C1881279773','M151143676',1
'C1090046399','M1649169323',1
'C442850319','M348875670',1
'C2128712024','M1888755466',1
'C1404589205','M209847108',1
'C1282333137','M855959430',1
'C1050663079','M151143676',1
'C126603077','M855959430',1
'C810002129','M980657600',1
'C616472041','M980657600',1
'C1358079072','M1600850729',1
'C225675370','M85975013',1
'C1275518867','M692898500',1
'C446179646','M1198415165',1
'C1334695551','M1198415165',1
'C282166299','M692898500',1
'C1594422820','M855959430',1
'C1366869967','M1600850729',1
'C1799010144','M1872033263',1
'C1823983599','M209847108',1
'C350348759','M855959430',1
'C299734038','M50039827',1
'C515794745','M1535107174',1
'C1667002698','M1198415165',1
'C277720476','M349281107',1
'C2049382420','M1873032707',1
'C2134043204','M1600850729',1
'C660232446','M923029380',1
'C1966686053','M151143676',1
'C1609425799','M480139044',1
'C1512732275','M151143676',1
'C1125717761','M732195782',1
'C2064491438','M732195782',1
'C1484585237','M1649169323',1
'C1312615175','M495352832',1
'C382789952','M495352832',1
'C766494418','M209847108',1
'C1638268213','M1198415165',1
'C524663308','M1352454843',1
'C1948527523','M209847108',1
'C78938440','M1649169323',1
'C1284515419','M151143676',1
'C1941160297','M855959430',1
'C15276068','M1600850729',1
'C34948851','M855959430',1
'C1981040988','M480139044',1
'C1687903356','M209847108',1
'C1839662768','M692898500',1
'C2066612191','M1600850729',1
'C909525375','M1600850729',1
'C2128263275','M547558035',1
'C128812892','M1748431652',1
'C366397964','M1748431652',1
'C983659750','M151143676',1
'C249473604','M151143676',1
'C1906711479','M480139044',1
'C509860014','M480139044',1
'C368299362','M855959430',1
'C1789457872','M1313686961',1
'C1893753407','M209847108',1
'C1043677034','M1198415165',1
'C1353776547','M547558035',1
'C543938207','M677738360',1
'C332229910','M349281107',1
'C1033736586','M1198415165',1
'C1486961552','M349281107',1
'C1954938610','M1600850729',1
'C588937224','M209847108',1
'C1964602402','M1888755466',1
'C1389188684','M547558035',1
'C1311947724','M1198415165',1
'C760223382','M1400236507',1
'C1226947303','M1649169323',1
'C1581709798','M857378720',1
'C1189752912','M1913465890',1
'C1998442183','M151143676',1
'C782199851','M1649169323',1
'C1711634686','M855959430',1
'C636259913','M209847108',1
'C1862384239','M151143676',1
'C911582672','M151143676',1
'C1427325535','M17379832',1
'C2029865097','M855959430',1
'C1517820871','M1053599405',1
'C438204842','M495352832',1
'C1179833140','M1535107174',1
'C286236136','M1842530320',1
'C741739992','M50039827',1
'C1489836575','M1600850729',1
'C1389003663','M547558035',1
'C1981089677','M855959430',1
'C1711699171','M1313686961',1
'C775533998','M209847108',1
'C194859196','M1649169323',1
'C985732014','M1352454843',1
'C1156399058','M547558035',1
'C899204870','M1053599405',1
'C1104967901','M855959430',1
'C379301962','M1888755466',1
'C831378949','M151143676',1
'C936435497','M1535107174',1
'C653084813','M692898500',1
'C1529207541','M1400236507',1
'C1509106340','M857378720',1
'C524644424','M209847108',1
'C423454023','M45060432',1
'C1764447156','M480139044',1
'C202531238','M151143676',1
'C144783459','M1535107174',1
'C1776310825','M1649169323',1
'C1204740969','M1872033263',1
'C1095821033','M151143676',1
'C886658445','M855959430',1
'C1499701993','M547558035',1
'C345742557','M1946091778',1
'C686064678','M1198415165',1
'C1722987449','M855959430',1
'C1710930627','M1946091778',1
'C605859862','M1600850729',1
'C1887473486','M1842530320',1
'C1434853621','M1872033263',1
'C263788122','M50039827',1
'C213197624','M1842530320',1
'C619451848','M480139044',1
'C1902104464','M151143676',1
'C227356089','M209847108',1
'C1129737137','M1198415165',1
'C146494822','M1649169323',1
'C2134399963','M1198415165',1
'C901739086','M1535107174',1
'C597262762','M1198415165',1
'C1234264195','M855959430',1
'C771207119','M1600850729',1
'C1179217322','M45060432',1
'C907777350','M1872033263',1
'C802590979','M2122776122',1
'C1429394820','M677738360',1
'C2128263275','M209847108',1
'C255101565','M209847108',1
'C803365419','M1946091778',1
'C665566426','M840466850',1
'C168710517','M1198415165',1
'C1196149230','M151143676',1
'C1779394537','M855959430',1
'C781322360','M923029380',1
'C1804573810','M1842530320',1
'C1067668919','M1535107174',1
'C1358079072','M980657600',1
'C851871528','M855959430',1
'C1039035065','M1400236507',1
'C1575599226','M1535107174',1
'C1667002698','M151143676',1
'C866263389','M840466850',1
'C1087747329','M1649169323',1
'C312072263','M1198415165',1
'C1180570487','M1946091778',1
'C1542345868','M1649169323',1
'C132520837','M50039827',1
'C1732307957','M1842530320',1
'C790395954','M1872033263',1
'C72452640','M855959430',1
'C914243510','M855959430',1
'C567616900','M349281107',1
'C1242334684','M692898500',1
'C1545484501','M349281107',1
'C1902378891','M480139044',1
'C168579211','M151143676',1
'C1249817283','M151143676',1
'C1825851538','M50039827',1
'C1309403692','M547558035',1
'C1667161948','M1535107174',1
'C1205257074','M151143676',1
'C626467543','M855959430',1
'C232369406','M1352454843',1
'C1126112663','M1600850729',1
'C41461366','M209847108',1
'C1367581052','M732195782',1
'C1004109477','M1198415165',1
'C2055156879','M1198415165',1
'C1337923906','M349281107',1
'C407219337','M1842530320',1
'C928481238','M151143676',1
'C1933075111','M547558035',1
'C1512444326','M151143676',1
'C1728997564','M480139044',1
'C1846274338','M1535107174',1
'C2046826424','M547558035',1
'C454240137','M1888755466',1
'C1597289593','M151143676',1
'C671524709','M1600850729',1
'C2704357','M855959430',1
'C1960297159','M1600850729',1
'C1793075309','M1535107174',1
'C809708190','M209847108',1
'C480118707','M855959430',1
'C1538635916','M151143676',1
'C588937224','M1198415165',1
'C382004679','M547558035',1
'C1717543260','M1872033263',1
'C411345215','M1535107174',1
'C272471718','M1842530320',1
'C1740393527','M855959430',1
'C1153943594','M209847108',1
'C1743392358','M78078399',1
'C1394931354','M677738360',1
'C880625364','M209847108',1
'C1135201785','M1198415165',1
'C220694569','M85975013',1
'C825744832','M1649169323',1
'C638223659','M1649169323',1
'C692102449','M1649169323',1
'C896561469','M209847108',1
'C630871084','M78078399',1
'C2017140130','M1535107174',1
'C1349106433','M855959430',1
'C248927068','M1842530320',1
'C1698653726','M1649169323',1
'C784763814','M495352832',1
'C285580881','M2122776122',1
'C1321173882','M840466850',1
'C176878772','M980657600',1
'C604378279','M3697346',1
'C1884908595','M480139044',1
'C1506066038','M1600850729',1
'C911078435','M209847108',1
'C301739259','M1535107174',1
'C537423962','M1888755466',1
'C1166683343','M151143676',1
'C267009229','M78078399',1
'C564600361','M209847108',1
'C836424975','M1946091778',1
'C2075898645','M1842530320',1
'C1440340988','M1741626453',1
'C1744581762','M209847108',1
'C2043927860','M151143676',1
'C1586862598','M50039827',1
'C736721523','M3697346',1
'C791154308','M1400236507',1
'C1641076533','M1649169323',1
'C2041168843','M547558035',1
'C727658706','M151143676',1
'C1421006824','M151143676',1
'C1565570610','M2080407379',1
'C1312615175','M2080407379',1
'C515668508','M1535107174',1
'C1373973501','M349281107',1
'C2005671734','M349281107',1
'C2118328869','M1842530320',1
'C876944738','M209847108',1
'C566987196','M1053599405',1
'C399389739','M677738360',1
'C2106115023','M1600850729',1
'C1700873233','M855959430',1
'C17589297','M1741626453',1
'C1246760376','M1535107174',1
'C1750373007','M151143676',1
'C758849918','M480139044',1
'C1385780363','M151143676',1
'C1456179400','M1535107174',1
'C150891114','M50039827',1
'C521213907','M480139044',1
'C1439470393','M1400236507',1
'C1461258616','M547558035',1
'C1032319289','M1888755466',1
'C261398093','M151143676',1
'C2128589842','M1872033263',1
'C1179833140','M1888755466',1
'C370861553','M349281107',1
'C1734287915','M1600850729',1
'C545102882','M480139044',1
'C892313955','M923029380',1
'C42779194','M151143676',1
'C1810630647','M1400236507',1
'C252625411','M692898500',1
'C278484907','M1649169323',1
'C142251484','M677738360',1
'C333185464','M209847108',1
'C1153569753','M209847108',1
'C1349086787','M1600850729',1
'C108940648','M840466850',1
'C1846274338','M1888755466',1
'C1055224400','M1600850729',1
'C480118707','M1198415165',1
'C1374607221','M349281107',1
'C499129070','M480139044',1
'C1043944424','M857378720',1
'C1574217480','M1842530320',1
'C1233802034','M1649169323',1
'C636259913','M1600850729',1
'C900337975','M980657600',1
'C801797246','M480139044',1
'C1546820736','M1600850729',1
'C1476101537','M151143676',1
'C1684213034','M855959430',1
'C1488142454','M1600850729',1
'C1580559195','M1535107174',1
'C707234445','M1842530320',1
'C181787207','M151143676',1
'C1631930247','M480139044',1
'C1231572628','M547558035',1
'C957771834','M855959430',1
'C1367581052','M857378720',1
'C375144053','M857378720',1
'C1476505660','M980657600',1
'C1548142512','M1352454843',1
'C59263760','M855959430',1
'C717345438','M349281107',1
'C744126786','M547558035',1
'C1499701993','M1198415165',1
'C1035666255','M151143676',1
'C1280960686','M855959430',1
'C1788210321','M50039827',1
'C1440340988','M1294758098',1
'C630302845','M1294758098',1
'C1914057832','M151143676',1
'C230958403','M480139044',1
'C1902378891','M1873032707',1
'C837031785','M480139044',1
'C1236503001','M1842530320',1
'C272748313','M855959430',1
'C103240070','M855959430',1
'C628112283','M17379832',1
'C1612832553','M17379832',1
'C899204870','M840466850',1
'C1945520078','M151143676',1
'C1965496749','M1872033263',1
'C274026379','M855959430',1
'C1107442215','M855959430',1
'C1687751654','M209847108',1
'C483485800','M151143676',1
'C1338396147','M1198415165',1
'C798268011','M855959430',1
'C874655320','M855959430',1
'C1931570160','M547558035',1
'C886993530','M209847108',1
'C1452053500','M1872033263',1
'C1440811710','M855959430',1
'C602373594','M209847108',1
'C20239039','M692898500',1
'C1715338428','M480139044',1
'C1248026439','M151143676',1
'C1316160034','M677738360',1
'C1187353931','M1873032707',1
'C153258882','M209847108',1
'C1092769857','M840466850',1
'C1881279773','M1842530320',1
'C870367228','M151143676',1
'C369115109','M349281107',1
'C1811749392','M1741626453',1
'C1487874353','M1600850729',1
'C1646712119','M45060432',1
'C1855857061','M1741626453',1
'C1358079072','M1741626453',1
'C1711218892','M1600850729',1
'C1376256048','M692898500',1
'C1889984788','M547558035',1
'C405614551','M2011752106',1
'C1128349548','M855959430',1
'C155412783','M855959430',1
'C1153943594','M151143676',1
'C732771224','M923029380',1
'C2006367089','M855959430',1
'C533940472','M547558035',1
'C1463141739','M1198415165',1
'C72353846','M855959430',1
'C1166337448','M855959430',1
'C1580753738','M1649169323',1
'C1515184734','M348875670',1
'C1655680166','M855959430',1
'C831905583','M547558035',1
'C1434797923','M2011752106',1
'C1263267362','M1535107174',1
'C1033736586','M923029380',1
'C1953142190','M151143676',1
'C512338137','M980657600',1
'C509362814','M855959430',1
'C1504341710','M151143676',1
'C1238755034','M151143676',1
'C249282739','M855959430',1
'C52299933','M855959430',1
'C707326919','M1053599405',1
'C1156745710','M1888755466',1
'C759915530','M78078399',1
'C538394574','M547558035',1
'C1980965530','M1788569036',1
'C130979586','M1535107174',1
'C1734585073','M855959430',1
'C547610089','M2011752106',1
'C2031167542','M1872033263',1
'C1642222517','M1535107174',1
'C1267749701','M677738360',1
'C1312448128','M151143676',1
'C1327124397','M1600850729',1
'C524035200','M349281107',1
'C1407767965','M349281107',1
'C297347471','M1600850729',1
'C448612141','M855959430',1
'C1668825144','M1353266412',1
'C644590864','M1353266412',1
'C1474149613','M1198415165',1
'C1049957303','M349281107',1
'C285580881','M1888755466',1
'C1806422891','M480139044',1
'C98707741','M1649169323',1
'C418638324','M855959430',1
'C1417312384','M923029380',1
'C1786430014','M1600850729',1
'C1734862058','M1741626453',1
'C487569403','M1352454843',1
'C707234445','M1053599405',1
'C1317710133','M1198415165',1
'C203802515','M1400236507',1
'C908162687','M1535107174',1
'C615281750','M2122776122',1
'C577335130','M1416436880',1
'C1491288577','M2122776122',1
'C497553923','M923029380',1
'C256152889','M50039827',1
'C779868884','M151143676',1
'C942160317','M209847108',1
'C1767734624','M855959430',1
'C758849918','M1535107174',1
'C1158875335','M1053599405',1
'C1263107170','M1842530320',1
'C594793398','M923029380',1
'C1728122351','M923029380',1
'C564600361','M1842530320',1
'C132392875','M1842530320',1
'C1728647108','M151143676',1
'C1355509614','M1053599405',1
'C1964602402','M923029380',1
'C1483007108','M151143676',1
'C1032319289','M1649169323',1
'C1066456457','M855959430',1
'C1358225719','M923029380',1
'C1931900243','M209847108',1
'C849342403','M1741626453',1
'C980876590','M151143676',1
'C1811749392','M855959430',1
'C1908932714','M2122776122',1
'C911139709','M349281107',1
'C459595150','M495352832',1
'C394979408','M151143676',1
'C301739259','M1198415165',1
'C1896147467','M50039827',1
'C1240209240','M855959430',1
'C1476505660','M3697346',1
'C1871220408','M3697346',1
'C852586467','M692898500',1
'C602544155','M1649169323',1
